id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,related_events,match_id,possession_team_id,team_id,player_id,under_pressure,ball_receipt_outcome
eea8e0d3-faaa-414d-9e91-3de45938c12f,902,1,00:18:20.899,18,20,Ball Receipt*,32,Chile,Regular Play,Chile,Víctor Alejandro Dávila Zavala,Left Wing,"[39.0, 4.2]",['775a67d2-12ca-4a4a-af88-f8e760cb7ea7'],3939977,3562,3562,30944,,Incomplete
46f6d6e2-7d26-4323-afd1-8d0c56305bf2,904,1,00:18:30.359,18,30,Ball Receipt*,33,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Midfield,"[76.2, 72.4]",['20bb9f84-c6aa-4dd7-8fbd-52ab3762ac11'],3939977,779,779,7797,,
7472fd13-1f5f-4bbe-a2c6-b078908816a0,908,1,00:18:33.934,18,33,Ball Receipt*,33,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[39.0, 67.3]",['b5087292-bf17-4290-8eb1-6ed4863798f7'],3939977,779,779,20572,,
7f919cf8-9ed7-4362-a5ff-905ed763270a,911,1,00:18:39.429,18,39,Ball Receipt*,33,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Midfield,"[46.0, 74.4]",['5a13424a-0da5-4218-833a-1e46e19e01e9'],3939977,779,779,7797,,
95f66378-34e8-4cfa-956f-e233241f7b84,914,1,00:18:41.966,18,41,Ball Receipt*,33,Argentina,From Throw In,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[51.8, 62.6]",['adbcae85-8bea-4667-ba61-5676785e9cec'],3939977,779,779,27886,,
84ad651c-b607-423c-babc-68cd289e5c15,919,1,00:18:45.064,18,45,Ball Receipt*,33,Argentina,From Throw In,Chile,Rodrigo Eduardo Echeverría Sáez,Left Defensive Midfield,"[56.5, 18.6]",['e9d295a6-934a-4e4a-ac68-217e1eeb3be1'],3939977,779,3562,35738,,
3a4d626e-69ab-47a9-892f-5c96862469fd,922,1,00:18:49.701,18,49,Ball Receipt*,33,Argentina,From Throw In,Chile,Víctor Alejandro Dávila Zavala,Left Wing,"[88.4, 11.9]",['76d2905e-4b19-4931-af90-87993b25cad6'],3939977,779,3562,30944,,Incomplete
31322aac-ab2e-467b-848f-e610bd204f12,924,1,00:18:58.608,18,58,Ball Receipt*,34,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[13.1, 67.5]",['ab39f98e-5a74-4831-b9b6-bee6e5a6fbc8'],3939977,779,779,20572,,
50252a65-042d-46ad-b009-5ca5c65a7ced,927,1,00:19:04.876,19,4,Ball Receipt*,34,Argentina,From Throw In,Argentina,Damián Emiliano Martínez,Goalkeeper,"[2.4, 36.7]",['26477c54-75af-40bf-9955-2f47b8a2e67d'],3939977,779,779,6909,,
3581062e-7492-4f1e-9d31-b67eeb0bd9be,931,1,00:19:06.589,19,6,Ball Receipt*,34,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[9.3, 24.5]",['f34e646c-3293-45f3-adf0-a3b7bc961ca7'],3939977,779,779,27768,,
06be9861-d691-4772-ae53-576f5f26a2e7,934,1,00:19:14.701,19,14,Ball Receipt*,34,Argentina,From Throw In,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[41.3, 23.2]",['949466ca-c371-41b5-a643-45b34678b3ee'],3939977,779,779,27886,,
2f1a4a07-3fea-4ea0-8bc6-ae7b90743c71,937,1,00:19:18.719,19,18,Ball Receipt*,34,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[39.0, 54.5]",['e05f68fc-11b2-4745-b4ff-a1a7bdd1f99d'],3939977,779,779,20572,,
ba5c1b58-be25-4aa5-a8dd-779b9adfc9f9,940,1,00:19:25.767,19,25,Ball Receipt*,34,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Midfield,"[68.5, 52.6]",['d2e3f738-2971-45ed-8c47-cd2ff973d684'],3939977,779,779,7797,,
64a24266-1673-443e-8833-699cc83f3c5a,942,1,00:19:27.849,19,27,Ball Receipt*,34,Argentina,From Throw In,Argentina,Nahuel Molina Lucero,Right Back,"[57.2, 70.3]",['e2b7759e-6541-4d83-9d3b-64eadaa2597c'],3939977,779,779,29201,,
16572d86-0714-47a2-bab4-9feeaad76f52,944,1,00:19:28.869,19,28,Ball Receipt*,34,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Midfield,"[62.5, 71.2]",['8e550562-5fa5-48f8-98b1-97866c996eca'],3939977,779,779,7797,,
ecac90c0-c987-4165-b763-b9a577b69cd3,951,1,00:19:37.026,19,37,Ball Receipt*,34,Argentina,From Throw In,Chile,Víctor Alejandro Dávila Zavala,Left Wing,"[55.7, 16.2]",['00a7eafc-eaaa-4ed3-a87c-ddea801be472'],3939977,779,3562,30944,,Incomplete
862ca532-2e16-4c97-ab88-4d19212743ec,955,1,00:20:06.848,20,6,Ball Receipt*,35,Chile,From Throw In,Chile,Eduardo Jesús Vargas Rojas,Center Forward,"[87.5, 8.7]",['4c9eac4e-3211-477a-ba43-79f16f926f0a'],3939977,3562,3562,27317,,Incomplete
d654c529-34e5-4e4f-bf92-982150cb2b2c,963,1,00:20:17.269,20,17,Ball Receipt*,35,Chile,From Throw In,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[82.0, 5.1]",['fac10b7b-7725-45e2-9a12-cc778cd25fa1'],3939977,3562,3562,36212,,
898ce233-aad5-4df4-9e2e-9268dc83a1bc,966,1,00:20:18.228,20,18,Ball Receipt*,35,Chile,From Throw In,Chile,Rodrigo Eduardo Echeverría Sáez,Left Defensive Midfield,"[72.8, 14.5]",['73a98b4e-6412-4692-91f4-7418969951b9'],3939977,3562,3562,35738,,
09a6283e-83e5-484d-b52c-4d73c1f3369c,969,1,00:20:19.746,20,19,Ball Receipt*,35,Chile,From Throw In,Chile,Erick Antonio Pulgar Farfán,Right Defensive Midfield,"[64.9, 30.1]",['6f080d17-b7ce-4e75-9fda-7c4ea0d864c6'],3939977,3562,3562,7175,,
dde3cc63-c806-40a1-a8b8-8755dffad0f0,973,1,00:20:21.931,20,21,Ball Receipt*,35,Chile,From Throw In,Chile,Igor Lichnovsky Osorio,Right Center Back,"[46.9, 51.3]",['07ce7120-6474-476b-bb3a-cb62ddafbc71'],3939977,3562,3562,26256,,
23fe1167-9cf3-4f1c-a699-7ec8cf8b5ca3,976,1,00:20:25.081,20,25,Ball Receipt*,35,Chile,From Throw In,Chile,Claudio Andrés Bravo Muñoz,Goalkeeper,"[10.3, 38.9]",['60261a03-e6fe-4515-8366-5771d32b5ddd'],3939977,3562,3562,4691,,
e80beba2-2744-44c4-9e9f-8e4c66f95564,980,1,00:20:29.833,20,29,Ball Receipt*,35,Chile,From Throw In,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[46.7, 4.4]",['357bb718-83f1-4999-b5e4-6eff737c6f78'],3939977,3562,3562,36212,,
2c0a3646-871e-4147-94e6-bc2c484880d4,985,1,00:20:57.373,20,57,Ball Receipt*,36,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[74.1, 71.6]","['b8d016b5-7d47-446e-a533-27fc808e6c31', 'd6ff61f0-72ee-4a17-abbb-6bff47ea8f7f']",3939977,779,779,5503,True,
3c2b514b-b079-4a84-ac47-188d30137abf,987,1,00:21:00.425,21,0,Ball Receipt*,36,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[54.4, 44.2]",['9fb77697-25e3-4018-9328-b5a2cb635e8d'],3939977,779,779,5507,,
979d8246-e0c0-4a23-a36b-83c490f264a6,991,1,00:21:03.240,21,3,Ball Receipt*,36,Argentina,From Throw In,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[66.8, 43.6]",['3406a41d-0ab9-422f-8c71-b22322707bf9'],3939977,779,3562,3385,,Incomplete
6ae7a617-1645-47fe-b331-6e6083136748,993,1,00:21:05.258,21,5,Ball Receipt*,36,Argentina,From Throw In,Argentina,Enzo Fernandez,Left Defensive Midfield,"[65.1, 29.7]",['26a09f5c-db52-45e9-a193-bace8104c057'],3939977,779,779,38718,,
3a1c6c8d-b4da-4f5a-b125-ef205c0c5117,996,1,00:21:08.631,21,8,Ball Receipt*,36,Argentina,From Throw In,Argentina,Nicolás Iván González,Left Midfield,"[88.8, 4.9]",['70a044bc-154f-437b-9e42-78b6716b7ce9'],3939977,779,779,20687,,
9f1b0b18-c284-4c83-a1d8-b8f30e1c1f95,1000,1,00:21:12.938,21,12,Ball Receipt*,36,Argentina,From Throw In,Argentina,Julián Álvarez,Left Center Forward,"[110.4, 35.1]",['a83c2db1-13f1-42c4-ad98-9589e13856ba'],3939977,779,779,29560,,
125ef4f2-294b-44e9-895e-1bead0b65609,1004,1,00:21:41.580,21,41,Ball Receipt*,37,Chile,From Keeper,Chile,Víctor Alejandro Dávila Zavala,Left Wing,"[73.2, 13.4]",['6897d37c-e316-40c0-ad57-5dba66bd3494'],3939977,3562,3562,30944,,Incomplete
fd5ebee5-31f3-4918-a595-e889e057deca,1007,1,00:21:44.178,21,44,Ball Receipt*,38,Argentina,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[58.9, 57.9]",['34098bc5-6515-4301-9682-28608c5bb7a3'],3939977,779,779,27886,,
e27456b7-8519-4d98-9df9-9e35e6a7b975,1010,1,00:21:45.726,21,45,Ball Receipt*,38,Argentina,Regular Play,Argentina,Julián Álvarez,Left Center Forward,"[72.6, 49.6]",['90ac7dbb-b47c-45ec-aec6-c0ff8e8270f6'],3939977,779,779,29560,,
c85fc7ca-6f0c-4bc2-935c-572c1892519c,1013,1,00:21:48.650,21,48,Ball Receipt*,38,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[79.0, 45.1]",['310e72cb-3b8f-4ed5-879a-2946c70b7a9b'],3939977,779,779,5503,,
e72c6dcf-fc42-4ad6-a530-afe9143dce06,1016,1,00:21:53.322,21,53,Ball Receipt*,38,Argentina,Regular Play,Argentina,Nicolás Iván González,Left Midfield,"[118.4, 29.3]",['3ccdd196-5e63-4348-b8ea-dabb202482e3'],3939977,779,779,20687,,
71f94beb-f273-4b4b-a004-b6135a756ce6,1021,1,00:22:55.475,22,55,Ball Receipt*,39,Chile,From Goal Kick,Argentina,Nicolás Iván González,Left Midfield,"[38.6, 14.7]",['3e711dda-fb2b-44e4-9f27-28492a3d401d'],3939977,3562,779,20687,,Incomplete
e4eb971b-3d62-4a6c-83b2-9cb76ff6a1c4,1025,1,00:22:57.246,22,57,Ball Receipt*,39,Chile,From Goal Kick,Chile,Igor Lichnovsky Osorio,Right Center Back,"[62.9, 57.1]","['70737788-81df-4814-94e1-c25ea5b8941c', 'c4d12898-c1ea-4416-bf43-c9182ccb675e']",3939977,3562,3562,26256,True,
0d1b7ff0-4259-4739-89bf-08f7d5ab2637,1028,1,00:22:59.929,22,59,Ball Receipt*,39,Chile,From Goal Kick,Chile,Erick Antonio Pulgar Farfán,Right Defensive Midfield,"[67.0, 66.9]",['19b28f15-34d5-4010-a31a-b8c5bbe30bf5'],3939977,3562,3562,7175,,Incomplete
09835d12-ed82-45d3-9731-5a4946b598c5,1031,1,00:23:01.467,23,1,Ball Receipt*,40,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[59.5, 24.5]",['b7a2cbbd-dca9-42b0-91ba-8630580e27e0'],3939977,779,779,38718,,
bedca120-9dc1-4cff-94e4-8ed562ae21b1,1034,1,00:23:02.885,23,2,Ball Receipt*,40,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[55.7, 36.7]",['77a547d4-41ab-433c-9b7d-1ec9aba35917'],3939977,779,779,7797,,
64f3de4e-1525-4aed-9114-56f888ccf898,1038,1,00:23:05.491,23,5,Ball Receipt*,40,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[75.4, 46.3]",['392a476d-81dc-4394-a086-5b0b07974526'],3939977,779,779,5503,,Incomplete
5e845427-1c91-44c0-a16e-5d8545b9c005,1040,1,00:23:06.414,23,6,Ball Receipt*,40,Argentina,Regular Play,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[39.8, 26.9]",['8fcd3c95-50b8-411d-866f-666ba8bb1b9c'],3939977,779,3562,36212,,
d1184336-7018-4b5a-8b26-507801917301,1043,1,00:23:10.410,23,10,Ball Receipt*,40,Argentina,Regular Play,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[87.3, 41.0]",['485dedf5-7f30-4f2b-a900-a39d90be9e93'],3939977,779,3562,3385,,Incomplete
5032a432-1a7e-4830-89f6-bf2f5f9cd97f,1046,1,00:23:10.724,23,10,Ball Receipt*,40,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[29.6, 34.6]",['a7389a95-f8e9-4b09-abe9-ac72e8d41a96'],3939977,779,779,20572,,
8f09bc8f-a200-452c-b1d9-cfe204d4e983,1049,1,00:23:20.104,23,20,Ball Receipt*,40,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[19.5, 36.1]",['f732b76e-3783-4b70-a1fd-32aad6672daf'],3939977,779,779,27768,,
8fa21019-f5bc-4be4-b69a-6244c54d1bcf,1052,1,00:23:28.487,23,28,Ball Receipt*,40,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[31.7, 50.8]",['a8d9fa19-a960-4e1d-8fe8-266ca0796c42'],3939977,779,779,20572,,
106cd4a5-d599-400a-b373-b469d6a96d78,1055,1,00:23:34.384,23,34,Ball Receipt*,40,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[30.2, 19.4]",['a96b1746-60bc-47e7-b534-6605c3a31203'],3939977,779,779,27768,,
bca39ce9-b3e3-4413-9361-1d6ce3081587,1058,1,00:23:36.636,23,36,Ball Receipt*,40,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[37.9, 12.6]",['05349699-c03e-4af1-a96d-95d90bbdee60'],3939977,779,779,5507,,
56f3cfaf-c065-44a0-aed6-5ca938e2d0fb,1061,1,00:23:41.094,23,41,Ball Receipt*,40,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[34.3, 22.6]",['dc21e5ea-8003-4c93-ab12-737f3196f865'],3939977,779,779,27768,,
43feb333-3eb5-41ce-a793-8d1ba1614075,1064,1,00:23:44.204,23,44,Ball Receipt*,40,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[31.3, 57.7]",['d1079097-09ee-45b9-9f00-6584a6cd49c7'],3939977,779,779,20572,,
57775349-13a6-4532-9cfb-30d4d8878e6f,1067,1,00:23:46.387,23,46,Ball Receipt*,40,Argentina,Regular Play,Argentina,Nahuel Molina Lucero,Right Back,"[46.5, 74.8]",['8b61f36c-6f27-46bf-ba4e-1848de93abfd'],3939977,779,779,29201,,
932b950e-1f33-4794-8502-7265e2f9a002,1070,1,00:23:48.059,23,48,Ball Receipt*,40,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[55.0, 73.9]",['d76fdfb1-c75f-4336-92a5-f03960c2771c'],3939977,779,779,5503,,
f00050e8-f17b-4f5a-b50f-5a4bef49fe4d,1077,1,00:24:44.927,24,44,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,"[31.3, 67.1]",['7210ecb6-73ac-43bb-86a8-de96bc3512c4'],3939977,779,779,20572,,
868f63e5-a17d-4699-9437-8b804090c526,1079,1,00:24:47.857,24,47,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Damián Emiliano Martínez,Goalkeeper,"[13.3, 40.8]",['6a7ba18b-e626-470c-9f54-3964ea1144c7'],3939977,779,779,6909,,
ea889377-bc1c-47b8-9410-257b10149ec6,1083,1,00:24:52.285,24,52,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,"[13.3, 59.6]",['dba0b039-39fc-4100-854f-29313de3aa40'],3939977,779,779,20572,,
106b0a40-40f8-417a-9565-0bd3ba2f4140,1086,1,00:24:55.083,24,55,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Nahuel Molina Lucero,Right Back,"[23.6, 73.9]",['6dacd0fd-7c86-4d49-bb59-e87ceb17ec58'],3939977,779,779,29201,,
02fea1f0-1565-4042-96b7-bf973410453e,1095,1,00:25:01.124,25,1,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Damián Emiliano Martínez,Goalkeeper,"[4.1, 36.3]","['39ee327b-d4bc-452a-8c40-c1d9bf37476e', '75c65a7a-4b66-40bc-b286-aa385ffebe05']",3939977,779,779,6909,True,
7b4c3267-a5e2-4eca-9dcf-0bd50afd6976,1098,1,00:25:03.035,25,3,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[7.5, 14.3]",['1b5e02dc-d6eb-4229-b366-5f6515d84f1e'],3939977,779,779,27768,,
74d61105-d594-4763-a8d7-7ceee04d2319,1105,1,00:25:05.573,25,5,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[17.2, 4.9]",['8e68e845-3b31-46df-925e-da0156ac6fa6'],3939977,779,779,5507,,
32ac9893-7762-45f2-8276-e223d849ed11,1109,1,00:25:13.324,25,13,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Nicolás Iván González,Left Midfield,"[68.1, 3.4]",['7bea133a-5364-4666-ab0a-fed7e533a03a'],3939977,779,779,20687,,
1d4e517e-09a8-461d-8028-69981c30a65f,1113,1,00:25:18.528,25,18,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Enzo Fernandez,Left Defensive Midfield,"[83.5, 22.0]",['f0418e50-cd4f-411d-b375-6183b90ec60c'],3939977,779,779,38718,,
481568f1-3093-4f4d-9c91-7e694cd4b57b,1116,1,00:25:20.383,25,20,Ball Receipt*,41,Argentina,From Free Kick,Argentina,Rodrigo Javier De Paul,Right Midfield,"[92.9, 58.8]",['8e7631fc-0bd4-4305-908a-a55d422eb044'],3939977,779,779,7797,,
36f17e51-cd3d-4ab4-800b-9b4bc6c70985,1122,1,00:25:42.790,25,42,Ball Receipt*,42,Chile,From Goal Kick,Chile,Paulo César Díaz Huincales,Left Center Back,"[8.0, 26.3]",['2b9fcf86-d19c-4b4d-92d6-65de357bfd3f'],3939977,3562,3562,31012,,
b5d8c291-c9fc-434e-863c-432e0b8166ba,1125,1,00:25:49.937,25,49,Ball Receipt*,42,Chile,From Goal Kick,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[19.7, 6.6]",['48652c14-be29-4256-ad8b-08ccfa497017'],3939977,3562,3562,36212,,
cfb509cb-b644-4bb9-82cc-96b34ca0dbe8,1129,1,00:25:53.520,25,53,Ball Receipt*,42,Chile,From Goal Kick,Chile,Eduardo Jesús Vargas Rojas,Center Forward,"[50.3, 16.6]","['13a052be-ec3d-4d1c-abe2-a5c733d63624', '24d3441d-398a-419d-90a0-47511dc4d565']",3939977,3562,3562,27317,True,
c0967082-0722-4537-b7bc-4f5709bf7fd2,1134,1,00:26:15.866,26,15,Ball Receipt*,43,Chile,From Free Kick,Chile,Igor Lichnovsky Osorio,Right Center Back,"[46.5, 50.9]",['6d21660c-a9c7-443b-ba15-c84ea7508a1f'],3939977,3562,3562,26256,,
e56a703e-8feb-461d-9bd7-ab7a2cc33722,1138,1,00:26:19.411,26,19,Ball Receipt*,43,Chile,From Free Kick,Chile,Mauricio Aníbal Isla Isla,Right Back,"[45.4, 76.5]",['0642bd6a-af59-4da4-9436-c1150de0293f'],3939977,3562,3562,18874,,
45a6c4e7-da5c-4b51-98f5-e9566f31bea5,1142,1,00:26:22.518,26,22,Ball Receipt*,43,Chile,From Free Kick,Chile,Darío Esteban Osorio Osorio,Right Wing,"[58.9, 74.6]",['906e5bb1-fa29-4d75-a8b8-1a9b3f1ad777'],3939977,3562,3562,204925,,
f8f6e6be-5b4d-4724-b4d5-1f78be1065d1,1147,1,00:26:25.918,26,25,Ball Receipt*,43,Chile,From Free Kick,Chile,Igor Lichnovsky Osorio,Right Center Back,"[33.2, 62.4]",['5392f0df-c36f-416d-bfbd-da330e273f82'],3939977,3562,3562,26256,,
db45ec30-2749-45a9-992b-5b970f501c8f,1150,1,00:26:27.359,26,27,Ball Receipt*,43,Chile,From Free Kick,Chile,Paulo César Díaz Huincales,Left Center Back,"[22.1, 36.7]",['574f6477-7350-44c1-bc7a-feed5fe66d2a'],3939977,3562,3562,31012,,
fcc2ba6c-fe6f-4e2d-ac21-37b152257381,1153,1,00:26:30.483,26,30,Ball Receipt*,43,Chile,From Free Kick,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[49.9, 31.2]",['106f218e-04b3-4d85-8e1c-7be0e977d9e3'],3939977,3562,3562,3385,,
e878b908-0550-4a57-9d3b-71e2efc1ceb4,1160,1,00:26:35.677,26,35,Ball Receipt*,44,Argentina,From Counter,Argentina,Julián Álvarez,Left Center Forward,"[103.2, 34.8]",['0625947b-cb81-4155-9a26-6caee2114214'],3939977,779,779,29560,,Incomplete
c57ca0b2-6b2a-41ec-a451-81cccff55240,1168,1,00:26:42.898,26,42,Ball Receipt*,44,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[99.1, 22.4]",['891477f5-8b06-47de-ac89-0926e422fa5e'],3939977,779,779,38718,,
f5cb94a1-4fd0-4ced-9bfe-0f084f7c026f,1181,1,00:29:08.799,29,8,Ball Receipt*,47,Argentina,Other,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[90.9, 5.7]",['e2bc181e-e3d7-4853-b7e9-5fa1b2459616'],3939977,779,3562,3385,,Incomplete
f932a493-85e5-46a9-a4b3-2d832685143e,1183,1,00:29:14.589,29,14,Ball Receipt*,48,Argentina,From Throw In,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[28.3, 63.0]",['ea3c909f-4039-435d-8f57-a6a945f5857c'],3939977,779,779,27886,,
7c9999e5-f647-4d1f-bfcf-a0d8c546518f,1187,1,00:29:16.386,29,16,Ball Receipt*,48,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Midfield,"[34.3, 73.7]",['4bf0dc14-b524-4d0f-b56f-e5ae61720634'],3939977,779,779,7797,,
2d5967d7-3715-451f-94b4-3addcb31cd23,1191,1,00:29:18.226,29,18,Ball Receipt*,48,Argentina,From Throw In,Argentina,Nahuel Molina Lucero,Right Back,"[22.3, 74.4]",['e1e36589-11f1-4c7b-b609-1e3e81d8c36b'],3939977,779,779,29201,,
ecd67cc8-ae87-4bba-a8ef-afa7cd46c7f2,1195,1,00:29:20.348,29,20,Ball Receipt*,48,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[45.6, 64.7]",['ee84adf2-ca39-4867-b850-ec190ee2cfdb'],3939977,779,779,5503,,Incomplete
bf9313f8-dac9-4f5e-8046-a7f1a9c4688c,1197,1,00:29:22.228,29,22,Ball Receipt*,48,Argentina,From Throw In,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[72.8, 10.9]",['9903bcb6-4205-41b6-bfa4-4e866356f444'],3939977,779,3562,36212,,Incomplete
74079599-098f-4c95-be24-c98b4d816a4e,1212,1,00:29:36.921,29,36,Ball Receipt*,50,Chile,From Keeper,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[36.2, 8.3]",['59798f9d-34f4-4285-aad1-db2f131699c6'],3939977,3562,3562,36212,,
09fb28f6-a615-4171-9f8f-a01195254410,1214,1,00:29:39.070,29,39,Ball Receipt*,50,Chile,From Keeper,Chile,Paulo César Díaz Huincales,Left Center Back,"[20.8, 13.2]",['3e6adc18-2d8f-4ef6-8b7d-6e75ec880834'],3939977,3562,3562,31012,,
e6d00614-8c31-4024-b197-f2a785b954eb,1217,1,00:29:40.481,29,40,Ball Receipt*,50,Chile,From Keeper,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[33.0, 16.2]",['2927d6da-73a4-4ebc-97c5-9f07ab1f6e34'],3939977,3562,3562,36212,,
758e2f3e-a136-4d5b-9e76-b1914898e7cf,1221,1,00:29:43.003,29,43,Ball Receipt*,50,Chile,From Keeper,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[52.2, 16.9]","['448b8b72-a4b3-4be5-8e8e-f524ad5713fb', 'aa7f820a-f1c5-4ba3-a25e-281745cd5871']",3939977,3562,3562,3385,True,
610db328-9639-4866-95b6-618fce15cb0f,1225,1,00:29:45.363,29,45,Ball Receipt*,51,Argentina,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[72.1, 63.9]",['c0b9fceb-06f4-40e7-886a-13c75055dd8b'],3939977,779,779,27886,,
8e14586c-6c4e-48fe-98c4-b58be2c07cc4,1229,1,00:29:46.767,29,46,Ball Receipt*,51,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[75.6, 75.2]",['b0997ffa-3254-45ed-a9bc-674fe7503a53'],3939977,779,779,7797,,
5cbef120-43a0-498a-8480-1f87ea17bea9,1231,1,00:29:47.716,29,47,Ball Receipt*,51,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[57.0, 68.0]",['78691d25-4436-40be-aad3-165850b540dc'],3939977,779,779,20572,,
00a5c495-1f60-4536-bd8f-14959cca4d1e,1242,1,00:29:50.671,29,50,Ball Receipt*,52,Chile,Regular Play,Chile,Víctor Alejandro Dávila Zavala,Left Wing,"[70.6, 4.7]",['b0d794a5-8438-4b71-ab80-dce8075037b9'],3939977,3562,3562,30944,,Incomplete
e108fdd9-3497-4091-8594-de9faa1287f4,1247,1,00:29:54.355,29,54,Ball Receipt*,52,Chile,Regular Play,Chile,Rodrigo Eduardo Echeverría Sáez,Left Defensive Midfield,"[59.1, 16.2]",['708110b2-45e7-4f53-acee-4e2e4db95b65'],3939977,3562,3562,35738,,
1ad10fc1-6f25-48d6-b6a4-bb0ceed7aa60,1250,1,00:29:58.230,29,58,Ball Receipt*,52,Chile,Regular Play,Chile,Igor Lichnovsky Osorio,Right Center Back,"[49.2, 48.1]",['b5d19738-f9cc-4172-8596-09be51ec2459'],3939977,3562,3562,26256,,
edad9cf8-d703-480b-987a-48fe4da1e3e8,1253,1,00:30:01.905,30,1,Ball Receipt*,52,Chile,Regular Play,Chile,Mauricio Aníbal Isla Isla,Right Back,"[58.2, 77.2]",['8204bc5d-8fa2-4de6-b11d-647dc5ca113a'],3939977,3562,3562,18874,,
d098d0bc-fc89-4db2-8f4f-bfeabdc3630b,1256,1,00:30:03.978,30,3,Ball Receipt*,52,Chile,Regular Play,Chile,Igor Lichnovsky Osorio,Right Center Back,"[38.8, 70.3]",['1d98ef6e-7e22-41e5-b062-a23b922b4df7'],3939977,3562,3562,26256,,
8e8eb7c9-f63c-4bd8-a873-645d9b6a8813,1259,1,00:30:06.798,30,6,Ball Receipt*,52,Chile,Regular Play,Chile,Paulo César Díaz Huincales,Left Center Back,"[33.6, 46.8]",['307a32cc-0ff2-4618-8b94-e955df6d3d3a'],3939977,3562,3562,31012,,
efff140e-b0db-4d79-8ec1-aa9096a4aba2,1262,1,00:30:11.269,30,11,Ball Receipt*,52,Chile,Regular Play,Chile,Víctor Alejandro Dávila Zavala,Left Wing,"[63.4, 34.2]",['3e3dab61-13a4-4f2a-bc3a-cc1fb63d9f0d'],3939977,3562,3562,30944,,
