id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,related_events,match_id,possession_team_id,team_id,player_id,ball_receipt_outcome,under_pressure
b77c8f89-4d94-40c2-881d-994bb3f9b305,37,1,00:00:35.478,0,35,Ball Receipt*,2,Argentina,From Kick Off,Argentina,Cristian Gabriel Romero,Right Center Back,"[32.2, 72.1]",['8ee3e388-9938-4df7-9a29-966f278220ba'],3942228,779,779,20572,,
f342f99d-20ef-4488-8a97-c8508b48575b,40,1,00:00:43.970,0,43,Ball Receipt*,2,Argentina,From Kick Off,Argentina,Damián Emiliano Martínez,Goalkeeper,"[15.0, 37.2]",['1cca1f73-048a-4847-bbbb-51f3708d32e1'],3942228,779,779,6909,,
29850698-988c-4122-befa-fdde81122c83,43,1,00:00:47.439,0,47,Ball Receipt*,2,Argentina,From Kick Off,Argentina,Cristian Gabriel Romero,Right Center Back,"[24.4, 60.1]",['07bdf321-5cf2-40d7-a1d7-03b27c57cf26'],3942228,779,779,20572,,
87330d5f-8454-4d47-b6c3-08ef2cd169f3,47,1,00:00:53.316,0,53,Ball Receipt*,2,Argentina,From Kick Off,Argentina,Rodrigo Javier De Paul,Right Midfield,"[46.7, 78.1]",['3b6bbd76-d194-4973-ad60-d56ca5500f24'],3942228,779,779,7797,,
76921e75-b5d5-4ec3-84c5-62e9ddf08ce9,53,1,00:01:06.671,1,6,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Cristian Gabriel Romero,Right Center Back,"[25.8, 63.1]",['a3cfa08a-8d5a-4384-be9f-6025158d10cc'],3942228,779,779,20572,,
0910ef80-983e-49dd-ab12-07ccc1181dd9,56,1,00:01:09.071,1,9,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[31.4, 25.6]",['48056dd0-6981-41d4-97fe-584108814508'],3942228,779,779,27768,,
9a621b2d-fdd3-4c09-be61-9b844dbfa41c,59,1,00:01:16.884,1,16,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Rodrigo Javier De Paul,Right Midfield,"[61.9, 37.3]",['ef5eb82a-0044-4ad9-a460-a9c6b3074270'],3942228,779,779,7797,,
1e1daf5a-2edc-4fac-acd7-a79598db2f3e,62,1,00:01:19.360,1,19,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[80.2, 48.0]",['4f632933-08fa-48ac-9e2b-1672143afaac'],3942228,779,779,5503,,
3d42f25e-70af-436c-a757-87e9a73bf9e3,65,1,00:01:20.386,1,20,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Enzo Fernandez,Left Defensive Midfield,"[67.4, 37.0]",['8bce6b7e-1c57-4920-ba2a-b2f315cec75a'],3942228,779,779,38718,,
0a93fa66-e5c9-40f5-8477-149c099e5da3,68,1,00:01:22.277,1,22,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[68.8, 49.6]",['a9e99698-84b2-499b-9da3-55955e39df2b'],3942228,779,779,27886,,
43701106-903c-4f3a-96bd-64d3a85dee42,71,1,00:01:24.079,1,24,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[69.4, 18.8]",['acae4b33-64a0-4eb6-87d4-d55a26e8b107'],3942228,779,779,5507,,
420844be-0b34-4601-b422-e395435f487f,74,1,00:01:26.222,1,26,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Nicolás Iván González,Left Midfield,"[82.7, 4.7]",['9d5ba004-a9a6-4c23-b606-393d6044aa75'],3942228,779,779,20687,,
5a420129-8841-47af-aa81-0f22b5606f48,77,1,00:01:27.599,1,27,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[79.2, 16.9]",['ff10f3dd-231f-4f5f-8d56-e5c7c90f7e33'],3942228,779,779,27886,Incomplete,
70d935d7-cff2-4263-b976-625a72769b2b,82,1,00:01:31.015,1,31,Ball Receipt*,3,Argentina,From Free Kick,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[33.2, 76.2]",['e7037da6-bee7-4329-8d61-4cb990a37adb'],3942228,779,3565,37737,Incomplete,
34523768-585e-4924-a5be-352ef9918f69,84,1,00:01:31.593,1,31,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[92.7, 6.6]",['dd563060-cd57-4a99-84cf-a42cbae59af2'],3942228,779,779,27886,,
03de26c4-96e4-4d09-97ad-cfd078f88a80,88,1,00:01:32.721,1,32,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Enzo Fernandez,Left Defensive Midfield,"[87.2, 11.8]",['57f1f52b-ce6c-40a1-bd12-bec6e2c57bf7'],3942228,779,779,38718,,
6363c53e-5f1e-40dd-8eed-33637763f2f6,91,1,00:01:33.766,1,33,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Nicolás Iván González,Left Midfield,"[102.0, 8.4]",['4d1d83fe-f0fc-4a64-8d2d-e5d967be2a31'],3942228,779,779,20687,,
31b65563-0bd6-41f2-a5c7-79baf1be1653,94,1,00:01:34.878,1,34,Ball Receipt*,3,Argentina,From Free Kick,Argentina,Lautaro Javier Martínez,Left Center Forward,"[98.6, 20.8]",['881d653b-51fc-48d3-b429-f9a01c3dd32f'],3942228,779,779,11456,,
ae349ae2-4937-4bf3-8034-5b15cf2b35eb,106,1,00:02:02.783,2,2,Ball Receipt*,4,Ecuador,From Throw In,Ecuador,Enner Remberto Valencia Lastra,Center Forward,"[53.1, 75.4]",['25cde4d6-7234-4ed8-b0b7-302cca05b9ea'],3942228,3565,3565,28559,Incomplete,
feced95f-175d-4f41-a978-66317c7625b5,108,1,00:02:04.829,2,4,Ball Receipt*,5,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[40.6, 21.7]",['06662d85-f765-48fa-b061-8173d4bed18a'],3942228,779,779,20572,,
ffdc32db-f798-44ca-b8be-42b4d4fca2cb,111,1,00:02:06.209,2,6,Ball Receipt*,5,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[31.5, 7.5]",['22d59b43-b6da-4f65-9bf2-3387bd0ff643'],3942228,779,779,27768,,
2ecd3ab3-8559-42d8-b1ee-44ba29ba531e,114,1,00:02:11.012,2,11,Ball Receipt*,5,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[23.2, 35.2]",['15d38626-a839-42a3-b2ef-f9ad3f609251'],3942228,779,779,20572,,
195840bd-f33f-48e6-994d-1f3365a2f3ee,117,1,00:02:17.968,2,17,Ball Receipt*,5,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[33.3, 13.7]",['cbb85d1f-8cc9-4219-9538-afe5ed350d2d'],3942228,779,779,27768,,
b5231c7f-1142-45dc-8587-04f1a9b7b560,120,1,00:02:22.355,2,22,Ball Receipt*,5,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[31.4, 58.3]",['08739558-2925-4cf9-bbff-72d4e5806334'],3942228,779,779,20572,,
76993097-a322-41d1-9e4a-e0082e05373c,123,1,00:02:30.400,2,30,Ball Receipt*,5,Argentina,Regular Play,Argentina,Nahuel Molina Lucero,Right Back,"[69.6, 78.3]",['3cba2597-d026-43af-a2e0-e5cfb33c95af'],3942228,779,779,29201,,
a69f4cc4-85ea-41ed-b38b-ac98c56c71e6,126,1,00:02:32.865,2,32,Ball Receipt*,5,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[69.0, 61.3]",['98003db2-bb27-46db-9ce1-4a28b00cf127'],3942228,779,779,7797,,
8a7a37c1-ce57-4fc1-afd9-c555c44714ae,130,1,00:02:33.576,2,33,Ball Receipt*,5,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[76.6, 60.9]","['70fa4937-5b93-443f-ac27-923c66d37803', 'b3cdd91a-cedf-4d64-b330-af49940e660e']",3942228,779,779,5503,,True
d3dd2b6e-9ab1-4bff-8b99-124a131f597a,134,1,00:02:34.341,2,34,Ball Receipt*,5,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[76.4, 55.6]","['db3de85f-68a5-415d-8486-9e180c5d41ee', 'ead8e8e8-220e-49eb-9f2c-84dcbd13ac8d']",3942228,779,779,7797,,True
7ef87af4-20b9-4c91-a0c4-8b3b255548f9,137,1,00:02:37.190,2,37,Ball Receipt*,5,Argentina,Regular Play,Argentina,Lautaro Javier Martínez,Left Center Forward,"[88.5, 38.4]",['71d468e1-aa53-4f89-897f-31813f8ad6e9'],3942228,779,779,11456,Incomplete,
8ba55d05-1166-458a-9b38-869f2fbb5dd8,141,1,00:02:55.892,2,55,Ball Receipt*,6,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[90.8, 75.8]",['709901f8-8947-4649-8eb8-c441d3cbb221'],3942228,779,779,5503,,
96060584-724f-4037-a5aa-7a2bb317ad5b,144,1,00:02:56.462,2,56,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nahuel Molina Lucero,Right Back,"[85.5, 79.1]",['615a0a36-b01e-4d27-b50d-6cdc3150c161'],3942228,779,779,29201,,
3fb5a2bc-e47e-491e-bf0b-281aa87b810f,147,1,00:02:57.492,2,57,Ball Receipt*,6,Argentina,From Throw In,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[79.8, 68.4]",['7031295f-3278-4b4a-a40a-5bed40dd4c5c'],3942228,779,779,27886,,
fb3b3cff-1b05-4d16-b85c-bb4066107909,156,1,00:03:04.656,3,4,Ball Receipt*,6,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[38.3, 48.0]","['962ef46f-e33d-4599-9308-374a42cd58a8', 'ba86324b-7483-4e08-9b6b-5869b880ae67']",3942228,779,779,27768,,True
6e40499b-2ee9-454c-82fc-bbbb5b881a84,159,1,00:03:06.635,3,6,Ball Receipt*,6,Argentina,From Throw In,Argentina,Damián Emiliano Martínez,Goalkeeper,"[8.9, 49.0]",['711419d6-4584-4ed9-a68f-f257daca0e2f'],3942228,779,779,6909,,
e5c4329a-7e91-4616-ac10-96c184e41ee6,162,1,00:03:11.886,3,11,Ball Receipt*,6,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[17.7, 59.7]",['002827d9-a8ca-4ef2-946d-fe94c74240cc'],3942228,779,779,20572,,
6dfaa149-9710-4214-b47a-09209ff14609,165,1,00:03:22.442,3,22,Ball Receipt*,6,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[28.3, 29.7]",['956db1d6-0695-4041-92dc-0cdac9e1a939'],3942228,779,779,27768,,
7bf8de42-86a9-4b5c-a654-b9384ab5d849,168,1,00:03:27.014,3,27,Ball Receipt*,6,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[28.9, 61.3]",['fc6bb0cd-d09f-44a5-b56b-5a09e2d29f26'],3942228,779,779,20572,,
6b6d95d7-8baa-480b-a9bb-2ea55972a37a,171,1,00:03:30.821,3,30,Ball Receipt*,6,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[62.4, 79.1]",['3b1cae2e-5f80-4677-a537-f69a055f32ad'],3942228,779,779,5503,,
2ada9624-1c59-4ff7-8369-61dba90e02c7,174,1,00:03:31.640,3,31,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nahuel Molina Lucero,Right Back,"[45.9, 79.1]",['6ce9ff2f-15c3-40f7-8898-fb0e9b073b29'],3942228,779,779,29201,,
708026eb-0577-4412-b299-be34b151f5e8,177,1,00:03:34.495,3,34,Ball Receipt*,6,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[32.4, 71.6]",['2159c256-e6b9-4444-889e-4ca285491914'],3942228,779,779,20572,,
9a6fc2f6-e09c-40e9-a5bf-f9f1ea17d92c,180,1,00:03:40.378,3,40,Ball Receipt*,6,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[31.2, 25.9]",['3a421674-8e17-477f-8256-6f9574ef82ca'],3942228,779,779,27768,,
95e8afaf-896c-4632-bf0b-b42839e7992c,183,1,00:03:43.452,3,43,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nicolás Iván González,Left Midfield,"[65.1, 4.3]",['9a395bfd-5983-4438-b5e1-2c6405cd4b53'],3942228,779,779,20687,,
d4526822-c91b-444e-8d2f-4d2698b9b8e5,186,1,00:03:45.601,3,45,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[45.9, 4.1]",['82aa7504-b669-4e4a-9090-f8ca423ca176'],3942228,779,779,5507,,
8bcb8e00-9007-4372-b091-94222a8ddb90,190,1,00:03:48.182,3,48,Ball Receipt*,6,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[32.6, 18.8]",['5253f1df-744a-4c7d-bbbe-259b05842c63'],3942228,779,779,27768,,
8c22beed-5e59-4065-ad42-751f4ef40172,193,1,00:03:51.790,3,51,Ball Receipt*,6,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[26.7, 56.3]",['d0b25c64-37d1-4f1b-989f-9d76ae53d8e2'],3942228,779,779,20572,,
878d298b-d47f-4d65-9a46-23c251e80e53,196,1,00:03:58.428,3,58,Ball Receipt*,6,Argentina,From Throw In,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[52.8, 60.4]",['8b138afa-f3ef-41e2-ac8b-22f3f5a2dd75'],3942228,779,779,5503,,
85a3b735-b955-49c0-a55a-d482f8d7a089,199,1,00:03:59.492,3,59,Ball Receipt*,6,Argentina,From Throw In,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[54.6, 45.1]",['8459b9e9-8200-4903-8406-fc85cf2b6460'],3942228,779,779,27886,,
cb58e4b2-5529-4cad-892e-231ef6a728ec,203,1,00:04:02.057,4,2,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[56.9, 17.8]",['e3e3fa36-eae9-4ddb-8035-75ac0fbf73f4'],3942228,779,779,5507,,
3ac93411-634c-40c6-b2a2-bdc27a5ee08c,206,1,00:04:04.287,4,4,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nicolás Iván González,Left Midfield,"[86.6, 5.0]",['7ada3539-9c90-4a4d-8893-2638065eb57a'],3942228,779,779,20687,,
2d451900-57ea-4c06-9050-8518f15dfd79,210,1,00:04:05.391,4,5,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[65.6, 8.9]","['4d655007-c27e-45b0-83e5-5e81ad4ede8f', 'b08d3205-16b0-4c0b-97ae-0c40e7875c6c']",3942228,779,779,5507,,True
ee2bdf62-8054-4d3c-8167-181fe2f12c56,214,1,00:04:08.233,4,8,Ball Receipt*,6,Argentina,From Throw In,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[70.8, 22.0]",['a1b1c444-24b9-49de-8e87-749973e8dcfe'],3942228,779,779,27886,,
bfcb1a41-51d0-4173-b8ef-a6e4cf2f3b6f,217,1,00:04:10.341,4,10,Ball Receipt*,6,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Midfield,"[69.8, 34.5]",['6815eb96-f329-462c-b35b-cdbad3f79ebc'],3942228,779,779,7797,,
4278f5e0-31e3-4527-813e-980a495074d4,220,1,00:04:13.758,4,13,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nahuel Molina Lucero,Right Back,"[76.1, 78.5]",['cd284dd4-abc2-44cf-87fe-5243be93dd92'],3942228,779,779,29201,,
ff23b31d-4be6-47c6-b525-95f469f41c7e,223,1,00:04:15.738,4,15,Ball Receipt*,6,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[62.6, 65.6]",['6e3facdd-b62f-4d75-b284-bc8e739b1e4c'],3942228,779,779,20572,,
4b3a6552-2ff3-42bb-8988-dbe2d69df917,226,1,00:04:21.364,4,21,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nahuel Molina Lucero,Right Back,"[75.2, 77.8]",['2d33a6a5-6457-4db4-b654-058f31209cce'],3942228,779,779,29201,,
1ab8f554-e77a-4cbd-aa35-6c122459dbb7,229,1,00:04:23.844,4,23,Ball Receipt*,6,Argentina,From Throw In,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[70.4, 57.2]",['14550941-9c03-4ac7-b7e7-881ef93aa727'],3942228,779,779,27886,,
a0daaace-1be5-4895-b065-26a25cb695b4,232,1,00:04:27.016,4,27,Ball Receipt*,6,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[69.8, 22.6]",['f91395f2-2462-4045-b0a7-a3d15f7f1228'],3942228,779,779,5507,,
b5b99c9b-9cfa-497b-a03b-0f2485bb874c,238,1,00:05:08.846,5,8,Ball Receipt*,8,Ecuador,From Throw In,Ecuador,Enner Remberto Valencia Lastra,Center Forward,"[106.1, 60.9]",['1c7a5300-8591-4d6e-95f9-c0aeddac8afd'],3942228,3565,3565,28559,Incomplete,
ce47c882-7389-4896-bb4d-9310ac144db6,249,1,00:05:27.411,5,27,Ball Receipt*,8,Ecuador,From Throw In,Argentina,Lautaro Javier Martínez,Left Center Forward,"[87.8, 49.2]",['0a9d0bcf-8cb8-442c-a628-600f5eba6d97'],3942228,3565,779,11456,Incomplete,
51a8fb99-9d95-41c2-bbbc-ba1900fac2ec,251,1,00:05:28.301,5,28,Ball Receipt*,8,Ecuador,From Throw In,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[29.6, 25.2]",['756d7297-f924-481e-949b-00f2994b474d'],3942228,3565,3565,38004,,
152263b6-5983-4252-a9e6-2e5a229997c7,254,1,00:05:30.157,5,30,Ball Receipt*,8,Ecuador,From Throw In,Ecuador,Jeremy Leonel Sarmiento Morante,Left Wing,"[48.8, 15.3]",['ada08176-61e7-45c7-87bd-406218220cb1'],3942228,3565,3565,40211,,
23f85e89-61d9-4fc4-82c8-5fcbd0cff2d8,261,1,00:05:47.065,5,47,Ball Receipt*,9,Ecuador,From Throw In,Ecuador,Moisés Isaac Caicedo Corozo,Center Attacking Midfield,"[76.5, 4.3]",['83c17e0f-d760-40bb-af68-7629a9d7e23e'],3942228,3565,3565,37726,,
54a27f89-453b-4bde-8ffd-bc35d2018b22,263,1,00:05:48.719,5,48,Ball Receipt*,9,Ecuador,From Throw In,Ecuador,Alan Steven Franco Palma,Left Defensive Midfield,"[66.6, 4.9]",['52105bca-aa3e-4202-82cb-7a06b0579c90'],3942228,3565,3565,37945,,
3f818f1f-a145-4fde-90ea-c5ccce63af46,265,1,00:05:48.911,5,48,Ball Receipt*,9,Ecuador,From Throw In,Ecuador,Enner Remberto Valencia Lastra,Center Forward,"[73.6, 10.8]",['d4debe42-dbf0-4034-92d2-080a7d835634'],3942228,3565,3565,28559,,
70100136-0f09-4ec5-a5a8-72b6af1c2bf8,267,1,00:05:49.772,5,49,Ball Receipt*,9,Ecuador,From Throw In,Ecuador,Moisés Isaac Caicedo Corozo,Center Attacking Midfield,"[80.4, 7.1]",['e7abd21f-1bc4-4a36-9dcb-ed2ccecedad2'],3942228,3565,3565,37726,,
a55e1f81-1156-41a1-9e38-476a8c5a32c5,275,1,00:06:01.673,6,1,Ball Receipt*,10,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[15.7, 29.2]",['6bae300d-3971-4fe3-828a-c500ffc28873'],3942228,779,779,27768,,
57b58b06-fd29-4c23-ad4e-f321d78999d6,278,1,00:06:09.822,6,9,Ball Receipt*,10,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[21.2, 55.8]",['8fc1b69d-0068-46ed-a1e8-1aae008f37b0'],3942228,779,779,20572,,
4e6bb4d8-e7bf-491f-ac50-6d9813f9a838,281,1,00:06:16.325,6,16,Ball Receipt*,10,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[21.4, 31.3]",['0fd1e9e0-b1cc-41eb-9028-d8adcbe2821a'],3942228,779,779,27768,,
8746ab38-99a6-4d86-9c92-efdef163274d,284,1,00:06:22.638,6,22,Ball Receipt*,10,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[28.9, 60.4]",['f8d0fe75-2f77-47a7-b9db-c43082a86edf'],3942228,779,779,20572,,
bc501041-d851-4508-a60a-a8daad74ab6a,287,1,00:06:30.301,6,30,Ball Receipt*,10,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[37.5, 27.7]",['8e4e4cef-b922-421b-bd3a-cebd1c1fd5ee'],3942228,779,779,27768,,
7b457657-2bfd-4666-b08a-b447fd1415df,290,1,00:06:32.827,6,32,Ball Receipt*,10,Argentina,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[55.7, 31.3]",['8964695a-8a81-45ed-8a2b-a5bceeb1fc01'],3942228,779,779,27886,,
00841cf0-77e1-4f6d-a85a-19d9c6c42fd6,293,1,00:06:34.617,6,34,Ball Receipt*,10,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[69.8, 13.0]",['2afc2407-99c6-4e8f-8e5c-ab457d20b8e6'],3942228,779,779,38718,,
3150ab53-691e-49a7-aa92-d712e1878fd8,297,1,00:06:54.230,6,54,Ball Receipt*,11,Ecuador,From Throw In,Ecuador,Alan Steven Franco Palma,Left Defensive Midfield,"[48.1, 32.9]",['ccbad1da-ffcd-48e6-a886-d13412e07f2a'],3942228,3565,3565,37945,,
e1d181cf-ad56-4754-9047-87140f781373,304,1,00:06:58.453,6,58,Ball Receipt*,12,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[69.0, 55.6]",['3f4f3fd5-2060-42bc-9cb2-f593d163efa1'],3942228,779,779,7797,,
851144ab-0fe7-4145-b91c-ef69ba7a2716,307,1,00:07:00.654,7,0,Ball Receipt*,12,Argentina,Regular Play,Argentina,Lautaro Javier Martínez,Left Center Forward,"[89.6, 50.1]",['0ab90129-27c0-4843-b0b5-c6d0420ba960'],3942228,779,779,11456,,
38e28922-6428-4eb7-9f4e-44c74be54a17,310,1,00:07:02.119,7,2,Ball Receipt*,12,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[88.0, 34.7]",['590ca6ed-a837-4b5c-a1b4-3d0e0b5f5d73'],3942228,779,779,38718,,
095a2d1f-f54b-4318-b140-4fd5805fe8f2,313,1,00:07:03.095,7,3,Ball Receipt*,12,Argentina,Regular Play,Argentina,Nicolás Iván González,Left Midfield,"[96.6, 22.2]",['9cf7292f-b48a-41f1-98f0-c5cd86025d19'],3942228,779,779,20687,,
0c54799e-e8b4-4776-bddc-b2eda7383830,321,1,00:07:07.228,7,7,Ball Receipt*,13,Ecuador,Regular Play,Ecuador,Ray Kendry Páez Andrade,Right Wing,"[15.3, 62.1]","['2c42ffdf-1cef-4c99-be1a-05955cde0847', 'e8bd4cb1-8f7f-4c2d-a621-c4533e39de7a']",3942228,3565,3565,384888,,True
0bb9d94d-3713-4429-9b37-a98e8ea668fd,324,1,00:07:08.300,7,8,Ball Receipt*,13,Ecuador,Regular Play,Ecuador,Carlos Armando Gruezo Arboleda,Right Defensive Midfield,"[9.6, 63.2]",['74b64c49-9609-4dac-8c4d-cc1a431ab179'],3942228,3565,3565,12583,,
e6010999-07ee-44b8-a328-6d4a724b970c,334,1,00:07:14.269,7,14,Ball Receipt*,14,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[83.1, 9.6]",['bed8424a-af95-4cc5-aeb4-2fee6ad595b3'],3942228,779,779,5507,,
10bbef99-0456-489a-bacb-a7777bbcb64d,337,1,00:07:15.420,7,15,Ball Receipt*,14,Argentina,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[80.7, 16.5]",['c04ccc42-cf62-4bdc-998a-ec86401b3977'],3942228,779,779,27886,,
33197a68-0b1f-44da-b01b-6d80a817f566,340,1,00:07:19.778,7,19,Ball Receipt*,14,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[78.4, 6.6]",['6581c255-1484-46b1-8166-989e031f3d50'],3942228,779,779,5507,,
f53bd920-dc60-4a2f-9473-f187aaaed566,343,1,00:07:21.309,7,21,Ball Receipt*,14,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[59.0, 21.7]",['4c468653-8c8c-4397-ba2b-92ceb5d6261c'],3942228,779,779,27768,,
